# Original file: "vega_c95.fits"
# this is the vega spectrum from ATLAS12
# It covers 0.09 - 2.6 microns with uniform spacing of 0.1nm
# downloaded from here: ftp://ftp.stsci.edu/cdbs/grid/k93models/standards/
# see the readme there for more details.
#
# wavelength units are angstroms
# flux units are erg cm-2 s-1 angstrom-1

wavelength flux
8071.500 1.07682E-09
8072.500 1.07530E-09
8073.500 1.07607E-09
8074.500 1.07584E-09
8075.500 1.07500E-09
8076.500 1.07463E-09
8077.500 1.07440E-09
8078.500 1.07417E-09
8079.500 1.07372E-09
8080.500 1.07166E-09
8081.500 1.07287E-09
8082.500 1.07242E-09
8083.500 1.07133E-09
8084.500 1.07160E-09
8085.500 1.07041E-09
8086.500 1.06979E-09
8087.500 1.06748E-09
8088.500 1.06979E-09
8089.500 1.06949E-09
8090.500 1.06909E-09
8091.500 1.06850E-09
8092.500 1.06820E-09
8093.500 1.06779E-09
8094.500 1.06728E-09
8095.500 1.06662E-09
8096.500 1.06647E-09
8097.500 1.06595E-09
8098.500 1.06555E-09
8099.500 1.06485E-09
8100.500 1.06377E-09
8101.500 1.06408E-09
8102.500 1.06403E-09
8103.500 1.06295E-09
8104.500 1.06318E-09
8105.500 1.06192E-09
8106.500 1.06230E-09
8107.500 1.06193E-09
8108.500 1.06142E-09
8109.500 1.06109E-09
8110.500 1.06069E-09
8111.500 1.06025E-09
8112.500 1.05945E-09
8113.500 1.05926E-09
8114.500 1.05889E-09
8115.500 1.05860E-09
8116.500 1.05802E-09
8117.500 1.05491E-09
8118.500 1.05735E-09
8119.500 1.05688E-09
8120.500 1.05641E-09
8121.500 1.05597E-09
8122.500 1.05553E-09
8123.500 1.05513E-09
8124.500 1.05483E-09
8125.500 1.05443E-09
8126.500 1.05382E-09
8127.500 1.05359E-09
8128.500 1.05312E-09
8129.500 1.05276E-09
8130.500 1.05236E-09
8131.500 1.05178E-09
8132.500 1.05152E-09
8133.500 1.05098E-09
8134.500 1.05065E-09
8135.500 1.04915E-09
8136.500 1.04989E-09
8137.500 1.04945E-09
8138.500 1.04905E-09
8139.500 1.04858E-09
8140.500 1.04825E-09
8141.500 1.04778E-09
8142.500 1.04724E-09
8143.500 1.04699E-09
8144.500 1.04624E-09
8145.500 1.04616E-09
8146.500 1.04572E-09
8147.500 1.04536E-09
8148.500 1.04496E-09
8149.500 1.04453E-09
8150.500 1.04413E-09
8151.500 1.04366E-09
8152.500 1.04316E-09
8153.500 1.04283E-09
8154.500 1.04247E-09
8155.500 1.04208E-09
8156.500 1.04165E-09
8157.500 1.04086E-09
8158.500 1.04082E-09
8159.500 1.03982E-09
8160.500 1.04003E-09
8161.500 1.03960E-09
8162.500 1.03913E-09
8163.500 1.03870E-09
8164.500 1.03788E-09
8165.500 1.03798E-09
8166.500 1.03759E-09
8167.500 1.03719E-09
8168.500 1.03673E-09
8169.500 1.03637E-09
8170.500 1.03555E-09
8171.500 1.03558E-09
8172.500 1.03515E-09
8173.500 1.03476E-09
8174.500 1.03433E-09
8175.500 1.03376E-09
8176.500 1.03354E-09
8177.500 1.03312E-09
8178.500 1.03272E-09
8179.500 1.03233E-09
8180.500 1.03194E-09
8181.500 1.03137E-09
8182.500 1.03112E-09
8183.500 1.03066E-09
8184.500 1.02771E-09
8185.500 1.01830E-09
8186.500 1.02861E-09
8187.500 1.01938E-09
8188.500 1.02863E-09
8189.500 1.02799E-09
8190.500 1.01720E-09
8191.500 1.02749E-09
8192.500 1.02633E-09
8193.500 1.02671E-09
8194.500 1.02625E-09
8195.500 1.02590E-09
8196.500 1.02286E-09
8197.500 1.00884E-09
8198.500 1.02466E-09
8199.500 1.02430E-09
8200.500 1.02388E-09
8201.500 1.02241E-09
8202.500 1.02081E-09
8203.500 9.99885E-10
8204.500 1.01300E-09
8205.500 1.02194E-09
8206.500 1.02165E-09
8207.500 1.02134E-09
8208.500 1.02095E-09
8209.500 1.02042E-09
8210.500 1.02003E-09
8211.500 1.01968E-09
8212.500 1.01662E-09
8213.500 1.01762E-09
8214.500 1.01848E-09
8215.500 1.01473E-09
8216.500 9.98909E-10
8217.500 1.01726E-09
8218.500 9.93638E-10
8219.500 1.01569E-09
8220.500 1.01669E-09
8221.500 1.01630E-09
8222.500 1.00701E-09
8223.500 1.01397E-09
8224.500 1.00521E-09
8225.500 1.00309E-09
8226.500 1.01465E-09
8227.500 1.01430E-09
8228.500 1.01395E-09
8229.500 1.01211E-09
8230.500 1.01311E-09
8231.500 1.01034E-09
8232.500 1.00218E-09
8233.500 1.01206E-09
8234.500 1.01119E-09
8235.500 1.00663E-09
8236.500 9.82741E-10
8237.500 1.00732E-09
8238.500 1.01042E-09
8239.500 1.00966E-09
8240.500 1.00931E-09
8241.500 1.00931E-09
8242.500 1.00903E-09
8243.500 1.00840E-09
8244.500 9.96546E-10
8245.500 1.00798E-09
8246.500 1.00763E-09
8247.500 1.00715E-09
8248.500 1.00694E-09
8249.500 1.00642E-09
8250.500 9.96301E-10
8251.500 9.68026E-10
8252.500 1.00466E-09
8253.500 1.00513E-09
8254.500 1.00482E-09
8255.500 1.00441E-09
8256.500 9.97602E-10
8257.500 1.00062E-09
8258.500 1.00296E-09
8259.500 1.00299E-09
8260.500 1.00271E-09
8261.500 1.00202E-09
8262.500 1.00185E-09
8263.500 1.00154E-09
8264.500 1.00130E-09
8265.500 1.00078E-09
8266.500 9.99371E-10
8267.500 9.99678E-10
8268.500 9.99641E-10
8269.500 9.99468E-10
8270.500 9.99124E-10
8271.500 9.98711E-10
8272.500 9.98298E-10
8273.500 9.97989E-10
8274.500 9.97611E-10
8275.500 9.97233E-10
8276.500 9.96821E-10
8277.500 9.96512E-10
8278.500 9.95963E-10
8279.500 9.95825E-10
8280.500 9.95346E-10
8281.500 9.94764E-10
8282.500 9.94353E-10
8283.500 9.94284E-10
8284.500 9.93566E-10
8285.500 9.93360E-10
8286.500 9.92199E-10
8287.500 9.92165E-10
8288.500 9.91891E-10
8289.500 9.89539E-10
8290.500 9.78635E-10
8291.500 9.90220E-10
8292.500 9.89572E-10
8293.500 9.89470E-10
8294.500 9.88823E-10
8295.500 9.88686E-10
8296.500 9.88108E-10
8297.500 9.87564E-10
8298.500 9.86713E-10
8299.500 9.86680E-10
8300.500 9.85864E-10
8301.500 9.86476E-10
8302.500 9.85729E-10
8303.500 9.85254E-10
8304.500 9.84032E-10
8305.500 9.82335E-10
8306.500 9.82472E-10
8307.500 9.82066E-10
8308.500 9.81727E-10
8309.500 9.81593E-10
8310.500 9.80644E-10
8311.500 9.80476E-10
8312.500 9.77292E-10
8313.500 9.76684E-10
8314.500 9.76889E-10
8315.500 9.77399E-10
8316.500 9.77910E-10
8317.500 9.76929E-10
8318.500 9.74935E-10
8319.500 9.74193E-10
8320.500 9.74128E-10
8321.500 9.68922E-10
8322.500 9.68892E-10
8323.500 9.69369E-10
8324.500 9.70015E-10
8325.500 9.71167E-10
8326.500 9.70292E-10
8327.500 9.67290E-10
8328.500 9.67598E-10
8329.500 9.61458E-10
8330.500 9.63961E-10
8331.500 9.58129E-10
8332.500 9.56617E-10
8333.500 9.58950E-10
8334.500 9.59631E-10
8335.500 9.60749E-10
8336.500 9.61529E-10
8337.500 8.99173E-10
8338.500 9.58070E-10
8339.500 9.56763E-10
8340.500 9.55625E-10
8341.500 9.53578E-10
8342.500 9.49614E-10
8343.500 9.49487E-10
8344.500 9.49764E-10
8345.500 9.50411E-10
8346.500 9.51999E-10
8347.500 9.53787E-10
8348.500 9.51072E-10
8349.500 9.51080E-10
8350.500 9.49609E-10
8351.500 9.48542E-10
8352.500 9.47845E-10
8353.500 9.47283E-10
8354.500 9.38198E-10
8355.500 9.33210E-10
8356.500 9.33355E-10
8357.500 9.33635E-10
8358.500 9.33479E-10
8359.500 9.33490E-10
8360.500 9.37890E-10
8361.500 9.39006E-10
8362.500 9.36705E-10
8363.500 9.34706E-10
8364.500 9.33579E-10
8365.500 9.32821E-10
8366.500 9.32263E-10
8367.500 9.31639E-10
8368.500 9.27370E-10
8369.500 9.15714E-10
8370.500 9.15094E-10
8371.500 9.14675E-10
8372.500 9.14423E-10
8373.500 9.14605E-10
8374.500 9.15322E-10
8375.500 9.17107E-10
8376.500 9.19625E-10
8377.500 9.18738E-10
8378.500 9.15583E-10
8379.500 9.14797E-10
8380.500 9.14445E-10
8381.500 9.14294E-10
8382.500 9.14309E-10
8383.500 9.14257E-10
8384.500 9.14039E-10
8385.500 9.09125E-10
8386.500 9.05612E-10
8387.500 9.04198E-10
8388.500 9.03083E-10
8389.500 9.01371E-10
8390.500 8.96632E-10
8391.500 8.99378E-10
8392.500 8.99263E-10
8393.500 9.00545E-10
8394.500 9.02557E-10
8395.500 9.01844E-10
8396.500 8.99835E-10
8397.500 8.99588E-10
8398.500 9.00403E-10
8399.500 9.01881E-10
8400.500 9.03027E-10
8401.500 9.04704E-10
8402.500 9.05517E-10
8403.500 9.06296E-10
8404.500 9.03362E-10
8405.500 8.93434E-10
8406.500 8.92062E-10
8407.500 8.90094E-10
8408.500 8.87663E-10
8409.500 8.84935E-10
8410.500 8.81546E-10
8411.500 8.79052E-10
8412.500 8.76328E-10
8413.500 8.74731E-10
8414.500 8.75052E-10
8415.500 8.76563E-10
8416.500 8.75859E-10
8417.500 8.74924E-10
8418.500 8.76434E-10
8419.500 8.78605E-10
8420.500 8.81435E-10
8421.500 8.85420E-10
8422.500 8.88313E-10
8423.500 8.91237E-10
8424.500 8.93435E-10
8425.500 8.94839E-10
8426.500 8.93703E-10
8427.500 8.92535E-10
8428.500 8.89620E-10
8429.500 8.87926E-10
8430.500 8.85277E-10
8431.500 8.82003E-10
8432.500 8.77940E-10
8433.500 8.73155E-10
8434.500 8.68076E-10
8435.500 8.62604E-10
8436.500 8.57003E-10
8437.500 8.52030E-10
8438.500 8.48408E-10
8439.500 8.48174E-10
8440.500 8.47775E-10
8441.500 8.47410E-10
8442.500 8.50265E-10
8443.500 8.54827E-10
8444.500 8.60339E-10
8445.500 8.66144E-10
8446.500 8.71651E-10
8447.500 8.77057E-10
8448.500 7.85863E-10
8449.500 8.42067E-10
8450.500 8.89815E-10
8451.500 8.92588E-10
8452.500 8.94639E-10
8453.500 8.90756E-10
8454.500 8.95067E-10
8455.500 8.94331E-10
8456.500 8.92384E-10
8457.500 8.89652E-10
8458.500 8.85939E-10
8459.500 8.81017E-10
8460.500 8.75574E-10
8461.500 8.69021E-10
8462.500 8.61785E-10
8463.500 8.53832E-10
8464.500 8.45295E-10
8465.500 8.36436E-10
8466.500 8.27776E-10
8467.500 8.20133E-10
8468.500 8.15433E-10
8469.500 8.13216E-10
8470.500 8.14395E-10
8471.500 8.18412E-10
8472.500 8.26408E-10
8473.500 8.35216E-10
8474.500 8.44084E-10
8475.500 8.53046E-10
8476.500 8.61385E-10
8477.500 8.69329E-10
8478.500 8.76519E-10
8479.500 8.82925E-10
8480.500 8.88643E-10
8481.500 8.93512E-10
8482.500 8.97566E-10
8483.500 9.00706E-10
8484.500 9.02836E-10
8485.500 9.04379E-10
8486.500 9.05174E-10
8487.500 9.04864E-10
8488.500 9.02928E-10
8489.500 9.00960E-10
8490.500 8.97564E-10
8491.500 8.93228E-10
8492.500 8.84250E-10
8493.500 8.81023E-10
8494.500 8.74129E-10
8495.500 8.65973E-10
8496.500 8.56751E-10
8497.500 8.46657E-10
8498.500 8.35627E-10
8499.500 8.22982E-10
8500.500 7.12590E-10
8501.500 7.97385E-10
8502.500 7.86539E-10
8503.500 7.76637E-10
8504.500 7.69428E-10
8505.500 7.72841E-10
8506.500 7.79488E-10
8507.500 7.90630E-10
8508.500 8.02931E-10
8509.500 8.15518E-10
8510.500 8.27193E-10
8511.500 8.39025E-10
8512.500 8.50042E-10
8513.500 8.60183E-10
8514.500 8.69478E-10
8515.500 8.77930E-10
8516.500 8.84343E-10
8517.500 8.92076E-10
8518.500 8.97999E-10
8519.500 9.03661E-10
8520.500 9.08159E-10
8521.500 9.11816E-10
8522.500 9.14665E-10
8523.500 9.16513E-10
8524.500 9.17878E-10
8525.500 9.18822E-10
8526.500 9.18478E-10
8527.500 9.17329E-10
8528.500 9.15053E-10
8529.500 9.11136E-10
8530.500 9.08702E-10
8531.500 9.04145E-10
8532.500 8.98754E-10
8533.500 8.92465E-10
8534.500 8.85182E-10
8535.500 8.77099E-10
8536.500 8.68056E-10
8537.500 8.58052E-10
8538.500 8.46801E-10
8539.500 8.35105E-10
8540.500 8.22066E-10
8541.500 8.07782E-10
8542.500 7.92316E-10
8543.500 7.72494E-10
8544.500 6.23952E-10
8545.500 7.41569E-10
8546.500 7.29180E-10
8547.500 7.17341E-10
8548.500 7.24224E-10
8549.500 7.36807E-10
8550.500 7.52555E-10
8551.500 7.68872E-10
8552.500 7.84669E-10
8553.500 7.99691E-10
8554.500 8.13969E-10
8555.500 8.27249E-10
8556.500 8.39595E-10
8557.500 8.51040E-10
8558.500 8.61616E-10
8559.500 8.70014E-10
8560.500 8.80293E-10
8561.500 8.88458E-10
8562.500 8.95821E-10
8563.500 9.02638E-10
8564.500 9.08653E-10
8565.500 9.13836E-10
8566.500 9.18665E-10
8567.500 9.22630E-10
8568.500 9.25924E-10
8569.500 9.28450E-10
8570.500 9.27851E-10
8571.500 9.32512E-10
8572.500 9.33505E-10
8573.500 9.34020E-10
8574.500 9.33547E-10
8575.500 9.32820E-10
8576.500 9.31234E-10
8577.500 9.28788E-10
8578.500 9.26121E-10
8579.500 9.22628E-10
8580.500 9.18469E-10
8581.500 9.13643E-10
8582.500 9.08057E-10
8583.500 9.01647E-10
8584.500 8.94604E-10
8585.500 8.86866E-10
8586.500 8.78750E-10
8587.500 8.69335E-10
8588.500 8.59068E-10
8589.500 8.48139E-10
8590.500 8.36422E-10
8591.500 8.23504E-10
8592.500 8.09672E-10
8593.500 7.94769E-10
8594.500 7.78763E-10
8595.500 7.61528E-10
8596.500 7.41512E-10
8597.500 7.23533E-10
8598.500 7.03313E-10
8599.500 6.83515E-10
8600.500 6.64834E-10
8601.500 6.74081E-10
8602.500 6.92532E-10
8603.500 7.12526E-10
8604.500 7.32131E-10
8605.500 7.50588E-10
8606.500 7.67898E-10
8607.500 7.83999E-10
8608.500 7.99081E-10
8609.500 8.13081E-10
8610.500 8.26160E-10
8611.500 8.38158E-10
8612.500 8.49488E-10
8613.500 8.59928E-10
8614.500 8.69070E-10
8615.500 8.78492E-10
8616.500 8.86647E-10
8617.500 8.94389E-10
8618.500 9.00582E-10
8619.500 9.07087E-10
8620.500 9.13778E-10
8621.500 9.19112E-10
8622.500 9.23939E-10
8623.500 9.27913E-10
8624.500 9.32011E-10
8625.500 9.35541E-10
8626.500 9.38534E-10
8627.500 9.41054E-10
8628.500 9.42503E-10
8629.500 9.44801E-10
8630.500 9.46123E-10
8631.500 9.26540E-10
8632.500 9.47821E-10
8633.500 9.47884E-10
8634.500 9.47413E-10
8635.500 9.44305E-10
8636.500 9.45499E-10
8637.500 9.43962E-10
8638.500 9.41578E-10
8639.500 9.39383E-10
8640.500 9.36625E-10
8641.500 9.33240E-10
8642.500 9.29325E-10
8643.500 9.24439E-10
8644.500 9.20182E-10
8645.500 9.15207E-10
8646.500 9.09513E-10
8647.500 9.03227E-10
8648.500 8.96348E-10
8649.500 8.88941E-10
8650.500 8.79128E-10
8651.500 8.72229E-10
8652.500 8.63018E-10
8653.500 8.52904E-10
8654.500 8.42107E-10
8655.500 8.30596E-10
8656.500 8.18278E-10
8657.500 8.04622E-10
8658.500 7.89066E-10
8659.500 7.75329E-10
8660.500 7.58945E-10
8661.500 7.41194E-10
8662.500 7.22047E-10
8663.500 7.01006E-10
8664.500 5.92096E-10
8665.500 6.56457E-10
8666.500 6.32888E-10
8667.500 6.14942E-10
8668.500 6.37863E-10
8669.500 6.61429E-10
8670.500 6.83364E-10
8671.500 7.04914E-10
8672.500 7.23995E-10
8673.500 7.42040E-10
8674.500 7.59111E-10
8675.500 7.74993E-10
8676.500 7.89529E-10
8677.500 8.02317E-10
8678.500 8.15720E-10
8679.500 8.27439E-10
8680.500 8.38189E-10
8681.500 8.47535E-10
8682.500 8.28576E-10
8683.500 8.66837E-10
8684.500 8.75114E-10
8685.500 8.62867E-10
8686.500 8.89734E-10
8687.500 8.96449E-10
8688.500 8.92147E-10
8689.500 9.08257E-10
8690.500 9.08141E-10
8691.500 9.12489E-10
8692.500 9.22570E-10
8693.500 9.27068E-10
8694.500 9.30882E-10
8695.500 9.34044E-10
8696.500 9.32498E-10
8697.500 9.36555E-10
8698.500 9.42933E-10
8699.500 9.45223E-10
8700.500 9.47140E-10
8701.500 9.47634E-10
8702.500 9.50509E-10
8703.500 9.51743E-10
8704.500 9.52823E-10
8705.500 9.37585E-10
8706.500 9.54146E-10
8707.500 9.54730E-10
8708.500 9.54943E-10
8709.500 9.54847E-10
8710.500 9.54505E-10
8711.500 9.53946E-10
8712.500 9.52030E-10
8713.500 9.50763E-10
8714.500 9.36112E-10
8715.500 9.48415E-10
8716.500 9.47766E-10
8717.500 9.45884E-10
8718.500 9.43726E-10
8719.500 9.41200E-10
8720.500 9.36888E-10
8721.500 9.21586E-10
8722.500 9.32303E-10
8723.500 9.28673E-10
8724.500 9.22645E-10
8725.500 9.20680E-10
8726.500 9.16163E-10
8727.500 9.11341E-10
8728.500 9.06122E-10
8729.500 9.00475E-10
8730.500 8.93171E-10
8731.500 8.85870E-10
8732.500 8.81245E-10
8733.500 8.73797E-10
8734.500 8.65922E-10
8735.500 8.57560E-10
8736.500 8.48711E-10
8737.500 8.38731E-10
8738.500 8.26118E-10
8739.500 8.18110E-10
8740.500 8.06641E-10
8741.500 7.94351E-10
8742.500 7.81116E-10
8743.500 7.66968E-10
8744.500 7.51448E-10
8745.500 7.35904E-10
8746.500 7.18684E-10
8747.500 7.00003E-10
8748.500 6.79892E-10
8749.500 6.58352E-10
8750.500 6.34988E-10
8751.500 6.09003E-10
8752.500 5.77284E-10
8753.500 5.85863E-10
8754.500 6.15187E-10
8755.500 6.40281E-10
8756.500 6.62981E-10
8757.500 6.83564E-10
8758.500 7.02642E-10
8759.500 7.20032E-10
8760.500 7.36713E-10
8761.500 7.51951E-10
8762.500 7.66177E-10
8763.500 7.79420E-10
8764.500 7.91772E-10
8765.500 8.03327E-10
8766.500 8.14023E-10
8767.500 8.24135E-10
8768.500 8.33420E-10
8769.500 8.42336E-10
8770.500 8.50547E-10
8771.500 8.57902E-10
8772.500 8.65527E-10
8773.500 8.72237E-10
8774.500 8.78517E-10
8775.500 8.83304E-10
8776.500 8.88211E-10
8777.500 8.94848E-10
8778.500 8.99689E-10
8779.500 9.04163E-10
8780.500 9.08301E-10
8781.500 9.12103E-10
8782.500 9.15691E-10
8783.500 9.18973E-10
8784.500 9.22133E-10
8785.500 9.24927E-10
8786.500 9.27295E-10
8787.500 9.29935E-10
8788.500 9.32088E-10
8789.500 9.34119E-10
8790.500 9.36028E-10
8791.500 9.37724E-10
8792.500 9.37239E-10
8793.500 9.40599E-10
8794.500 9.41657E-10
8795.500 9.39566E-10
8796.500 9.43892E-10
8797.500 9.44858E-10
8798.500 9.45460E-10
8799.500 9.46213E-10
8800.500 9.46724E-10
8801.500 9.47143E-10
8802.500 9.47442E-10
8803.500 9.47650E-10
8804.500 9.47767E-10
8805.500 9.48005E-10
8806.500 9.47759E-10
8807.500 9.47695E-10
8808.500 9.46937E-10
8809.500 8.92372E-10
8810.500 9.46356E-10
8811.500 9.45869E-10
8812.500 9.44961E-10
8813.500 9.44596E-10
8814.500 9.43960E-10
8815.500 9.42269E-10
8816.500 9.41844E-10
8817.500 9.40697E-10
8818.500 9.39731E-10
8819.500 9.38344E-10
8820.500 9.30515E-10
8821.500 9.34698E-10
8822.500 9.18990E-10
8823.500 9.31597E-10
8824.500 9.30093E-10
8825.500 9.27927E-10
8826.500 9.18609E-10
8827.500 9.23359E-10
8828.500 9.20867E-10
8829.500 9.17233E-10
8830.500 9.14833E-10
8831.500 9.12014E-10
8832.500 9.08715E-10
8833.500 9.05328E-10
8834.500 9.01552E-10
8835.500 8.97568E-10
8836.500 8.92746E-10
8837.500 8.88136E-10
8838.500 8.83918E-10
8839.500 8.78952E-10
8840.500 8.72341E-10
8841.500 8.67709E-10
8842.500 8.61583E-10
8843.500 8.55129E-10
8844.500 8.48319E-10
8845.500 8.40914E-10
8846.500 8.33212E-10
8847.500 8.25036E-10
8848.500 8.16265E-10
8849.500 8.06570E-10
8850.500 7.97150E-10
8851.500 7.86657E-10
8852.500 7.75511E-10
8853.500 7.63654E-10
8854.500 7.51025E-10
8855.500 7.37566E-10
8856.500 7.23187E-10
8857.500 7.07949E-10
8858.500 6.91494E-10
8859.500 6.73823E-10
8860.500 6.54788E-10
8861.500 6.34181E-10
8862.500 6.11555E-10
8863.500 5.86257E-10
8864.500 5.54592E-10
8865.500 5.37542E-10
8866.500 5.73766E-10
8867.500 6.00620E-10
8868.500 6.23800E-10
8869.500 6.44201E-10
8870.500 6.63760E-10
8871.500 6.81524E-10
8872.500 6.97822E-10
8873.500 7.13161E-10
8874.500 7.27452E-10
8875.500 7.38764E-10
8876.500 7.52003E-10
8877.500 7.64671E-10
8878.500 7.75284E-10
8879.500 7.85594E-10
8880.500 7.95128E-10
8881.500 8.03856E-10
8882.500 8.12224E-10
8883.500 8.19698E-10
8884.500 8.26397E-10
8885.500 8.34190E-10
8886.500 8.39044E-10
8887.500 8.46742E-10
8888.500 8.52362E-10
8889.500 8.57623E-10
8890.500 8.62615E-10
8891.500 8.67191E-10
8892.500 8.71320E-10
8893.500 8.75269E-10
8894.500 8.79158E-10
8895.500 8.81476E-10
8896.500 8.85982E-10
8897.500 8.89008E-10
8898.500 8.91884E-10
8899.500 8.94463E-10
8900.500 8.96686E-10
8901.500 8.98731E-10
8902.500 9.01307E-10
8903.500 9.03291E-10
8904.500 9.04978E-10
8905.500 9.06783E-10
8906.500 9.08380E-10
8907.500 9.09770E-10
8908.500 9.11042E-10
8909.500 9.12165E-10
8910.500 9.13258E-10
8911.500 9.14380E-10
8912.500 9.15354E-10
8913.500 9.16004E-10
8914.500 8.34430E-10
8915.500 9.17007E-10
8916.500 9.18274E-10
8917.500 9.18864E-10
8918.500 9.19158E-10
8919.500 9.19806E-10
8920.500 9.20188E-10
8921.500 9.20394E-10
8922.500 9.19540E-10
8923.500 9.21069E-10
8924.500 9.21245E-10
8925.500 9.20921E-10
8926.500 9.21038E-10
8927.500 9.20714E-10
8928.500 9.21154E-10
8929.500 8.19028E-10
8930.500 9.20272E-10
8931.500 9.20712E-10
8932.500 9.21533E-10
8933.500 9.21356E-10
8934.500 9.21238E-10
8935.500 9.21178E-10
8936.500 9.20738E-10
8937.500 9.20649E-10
8938.500 9.20443E-10
8939.500 9.20208E-10
8940.500 9.19709E-10
8941.500 9.19562E-10
8942.500 9.19180E-10
8943.500 9.18799E-10
8944.500 9.18360E-10
8945.500 9.17510E-10
8946.500 9.17422E-10
8947.500 9.15023E-10
8948.500 9.15199E-10
8949.500 9.15696E-10
8950.500 9.14907E-10
8951.500 9.13826E-10
8952.500 9.13651E-10
8953.500 9.13242E-10
8954.500 9.12542E-10
8955.500 9.11725E-10
8956.500 9.10820E-10
8957.500 9.10150E-10
8958.500 9.08984E-10
8959.500 9.08372E-10
8960.500 9.07411E-10
8961.500 9.06392E-10
8962.500 9.04995E-10
8963.500 9.04239E-10
8964.500 9.03104E-10
8965.500 9.01825E-10
8966.500 9.00546E-10
8967.500 8.99035E-10
8968.500 8.93972E-10
8969.500 8.95927E-10
8970.500 8.94388E-10
8971.500 8.93199E-10
8972.500 8.91226E-10
8973.500 8.89398E-10
8974.500 8.87804E-10
8975.500 8.85572E-10
8976.500 8.83689E-10
8977.500 8.81283E-10
8978.500 8.79082E-10
8979.500 8.73804E-10
8980.500 8.73580E-10
8981.500 8.69727E-10
8982.500 8.68228E-10
8983.500 8.63449E-10
8984.500 8.61719E-10
8985.500 8.58308E-10
8986.500 8.54521E-10
8987.500 8.50330E-10
8988.500 8.46488E-10
8989.500 8.42097E-10
8990.500 8.37361E-10
8991.500 8.32453E-10
8992.500 8.25694E-10
8993.500 8.21688E-10
8994.500 8.15860E-10
8995.500 8.09775E-10
8996.500 8.03171E-10
8997.500 7.96252E-10
8998.500 7.88873E-10
8999.500 7.80977E-10
9000.500 7.72969E-10
9001.500 7.63346E-10
9002.500 7.53351E-10
9003.500 7.45152E-10
9004.500 7.34704E-10
9005.500 7.23509E-10
9006.500 7.11684E-10
9007.500 6.99114E-10
9008.500 6.85713E-10
9009.500 6.71365E-10
9010.500 6.55899E-10
9011.500 6.39575E-10
9012.500 6.21873E-10
9013.500 6.02854E-10
9014.500 5.81710E-10
9015.500 5.57925E-10
9016.500 5.27438E-10
9017.500 4.97915E-10
9018.500 5.35698E-10
9019.500 5.63303E-10
9020.500 5.85973E-10
9021.500 6.06159E-10
9022.500 6.24379E-10
9023.500 6.41211E-10
9024.500 6.56943E-10
9025.500 6.71661E-10
9026.500 6.85165E-10
9027.500 6.97831E-10
9028.500 7.09657E-10
9029.500 7.20731E-10
9030.500 7.31054E-10
9031.500 7.39477E-10
9032.500 7.49876E-10
9033.500 7.58464E-10
9034.500 7.66502E-10
9035.500 7.73992E-10
9036.500 7.81048E-10
9037.500 7.87699E-10
9038.500 7.92800E-10
9039.500 7.99560E-10
9040.500 8.05143E-10
9041.500 8.09835E-10
9042.500 8.15012E-10
9043.500 8.19500E-10
9044.500 8.23699E-10
9045.500 8.27638E-10
9046.500 8.31262E-10
9047.500 8.34683E-10
9048.500 8.31809E-10
9049.500 8.40920E-10
9050.500 8.43708E-10
9051.500 8.45922E-10
9052.500 8.43621E-10
9053.500 8.50606E-10
9054.500 8.53018E-10
9055.500 8.55028E-10
9056.500 8.56781E-10
9057.500 8.58505E-10
9058.500 8.60056E-10
9059.500 8.61521E-10
9060.500 8.62644E-10
9061.500 8.64050E-10
9062.500 8.58556E-10
9063.500 7.90485E-10
9064.500 7.90767E-10
9065.500 8.32226E-10
9066.500 8.68938E-10
9067.500 8.69686E-10
9068.500 8.70377E-10
9069.500 8.71011E-10
9070.500 8.71588E-10
9071.500 8.72136E-10
9072.500 8.71972E-10
9073.500 8.73003E-10
9074.500 8.73493E-10
9075.500 8.73727E-10
9076.500 8.73250E-10
9077.500 8.71011E-10
9078.500 8.71331E-10
9079.500 8.68582E-10
9080.500 7.89204E-10
9081.500 8.74248E-10
9082.500 8.74368E-10
9083.500 8.75481E-10
9084.500 8.75601E-10
9085.500 8.75578E-10
9086.500 8.75698E-10
9087.500 8.75732E-10
9088.500 8.75709E-10
9089.500 8.75545E-10
9090.500 8.30404E-10
9091.500 8.26255E-10
9092.500 8.75590E-10
9093.500 8.75539E-10
9094.500 8.75432E-10
9095.500 8.74786E-10
9096.500 8.74255E-10
9097.500 7.23353E-10
9098.500 8.74690E-10
9099.500 8.74838E-10
9100.500 8.74646E-10
9101.500 8.74171E-10
9102.500 8.74035E-10
9103.500 8.73758E-10
9104.500 8.72380E-10
9105.500 8.73431E-10
9106.500 8.73409E-10
9107.500 8.73301E-10
9108.500 8.72827E-10
9109.500 8.72862E-10
9110.500 8.72416E-10
9111.500 8.71519E-10
9112.500 8.72118E-10
9113.500 8.71475E-10
9114.500 7.63959E-10
9115.500 8.71149E-10
9116.500 8.70789E-10
9117.500 8.70683E-10
9118.500 8.70351E-10
9119.500 8.67316E-10
9120.500 8.69828E-10
9121.500 8.68906E-10
9122.500 8.69165E-10
9123.500 8.68159E-10
9124.500 8.68503E-10
9125.500 8.51664E-10
9126.500 8.67842E-10
9127.500 8.67483E-10
9128.500 8.64482E-10
9129.500 8.65613E-10
9130.500 8.66407E-10
9131.500 8.65936E-10
9132.500 8.65466E-10
9133.500 8.65276E-10
9134.500 8.51951E-10
